nom_emplacement_trouve;CAT_JOUR;TRNC_HORR_60;heure;latitude;longitude;Pourcentage_validations;ligne;mode;exploitant;terval;idf;principale;nb_lignes;lignes_detail
CHÂTELET;JOHV;1H-2H;1;48.859589655582816;2.346478183587595;0.04;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;JOHV;23H-0H;23;48.859589655582816;2.346478183587595;3.4;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;JOHV;6H-7H;6;48.859589655582816;2.346478183587595;0.64;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;JOVS;11H-12H;11;48.859589655582816;2.346478183587595;2.83;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;JOVS;3H-4H;3;48.859589655582816;2.346478183587595;0.0;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAHV;14H-15H;14;48.859589655582816;2.346478183587595;6.07;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAHV;18H-19H;18;48.859589655582816;2.346478183587595;12.02;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAHV;3H-4H;3;48.859589655582816;2.346478183587595;0.0;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAHV;5H-6H;5;48.859589655582816;2.346478183587595;0.38;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAHV;6H-7H;6;48.859589655582816;2.346478183587595;0.36;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAHV;7H-8H;7;48.859589655582816;2.346478183587595;0.6;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAVS;14H-15H;14;48.859589655582816;2.346478183587595;6.09;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAVS;16H-17H;16;48.859589655582816;2.346478183587595;10.35;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAVS;18H-19H;18;48.859589655582816;2.346478183587595;12.42;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAVS;1H-2H;1;48.859589655582816;2.346478183587595;0.14;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAVS;2H-3H;2;48.859589655582816;2.346478183587595;0.0;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTELET;SAVS;9H-10H;9;48.859589655582816;2.346478183587595;1.16;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7;METRO;RATP;0;1;0;5;METRO 1 / METRO 11 / METRO 14 / METRO 4 / METRO 7
CHÂTOU-CROISSY;DIJFP;0H-1H;0;48.88521121820845;2.155903471896522;0.21;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;DIJFP;19H-20H;19;48.88521121820845;2.155903471896522;4.36;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;DIJFP;21H-22H;21;48.88521121820845;2.155903471896522;1.68;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOHV;13H-14H;13;48.88521121820845;2.155903471896522;4.33;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOHV;20H-21H;20;48.88521121820845;2.155903471896522;1.81;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOHV;22H-23H;22;48.88521121820845;2.155903471896522;2.11;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOHV;4H-5H;4;48.88521121820845;2.155903471896522;0.1;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOHV;9H-10H;9;48.88521121820845;2.155903471896522;9.07;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOVS;10H-11H;10;48.88521121820845;2.155903471896522;6.03;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOVS;17H-18H;17;48.88521121820845;2.155903471896522;6.83;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOVS;22H-23H;22;48.88521121820845;2.155903471896522;0.99;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOVS;6H-7H;6;48.88521121820845;2.155903471896522;2.2;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;JOVS;9H-10H;9;48.88521121820845;2.155903471896522;8.64;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;SAHV;1H-2H;1;48.88521121820845;2.155903471896522;0.04;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;SAHV;21H-22H;21;48.88521121820845;2.155903471896522;4.04;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;SAHV;8H-9H;8;48.88521121820845;2.155903471896522;4.07;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;SAVS;13H-14H;13;48.88521121820845;2.155903471896522;8.0;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;SAVS;1H-2H;1;48.88521121820845;2.155903471896522;0.04;RER A;RER;RATP;0;1;0;1;RER A
CHÂTOU-CROISSY;SAVS;5H-6H;5;48.88521121820845;2.155903471896522;0.6;RER A;RER;RATP;0;1;0;1;RER A
MARNE-LA-VALLÉE-CHESSY;DIJFP;11H-12H;11;48.86995013493981;2.7822267234490368;4.33;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;DIJFP;19H-20H;19;48.86995013493981;2.7822267234490368;8.96;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;DIJFP;1H-2H;1;48.86995013493981;2.7822267234490368;0.03;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;DIJFP;8H-9H;8;48.86995013493981;2.7822267234490368;1.25;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;JOHV;12H-13H;12;48.86995013493981;2.7822267234490368;2.85;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;JOHV;16H-17H;16;48.86995013493981;2.7822267234490368;6.65;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;JOHV;20H-21H;20;48.86995013493981;2.7822267234490368;7.55;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;JOHV;9H-10H;9;48.86995013493981;2.7822267234490368;3.66;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;JOVS;5H-6H;5;48.86995013493981;2.7822267234490368;0.89;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;JOVS;7H-8H;7;48.86995013493981;2.7822267234490368;3.95;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;SAHV;16H-17H;16;48.86995013493981;2.7822267234490368;6.8;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;SAHV;17H-18H;17;48.86995013493981;2.7822267234490368;8.61;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;SAHV;18H-19H;18;48.86995013493981;2.7822267234490368;8.47;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;SAHV;2H-3H;2;48.86995013493981;2.7822267234490368;0.0;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;SAHV;4H-5H;4;48.86995013493981;2.7822267234490368;0.05;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;SAVS;11H-12H;11;48.86995013493981;2.7822267234490368;4.19;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;SAVS;23H-0H;23;48.86995013493981;2.7822267234490368;4.85;RER A;RER;RATP;0;1;1;1;RER A
MARNE-LA-VALLÉE-CHESSY;SAVS;7H-8H;7;48.86995013493981;2.7822267234490368;1.28;RER A;RER;RATP;0;1;1;1;RER A
CONFLANS-FIN-D'OISE;DIJFP;1H-2H;1;48.99033252838146;2.0739471888196928;0.04;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;DIJFP;21H-22H;21;48.99033252838146;2.0739471888196928;2.02;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;DIJFP;23H-0H;23;48.99033252838146;2.0739471888196928;0.91;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;JOHV;11H-12H;11;48.99033252838146;2.0739471888196928;3.39;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;JOHV;21H-22H;21;48.99033252838146;2.0739471888196928;0.89;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;JOHV;6H-7H;6;48.99033252838146;2.0739471888196928;6.47;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;JOVS;12H-13H;12;48.99033252838146;2.0739471888196928;4.64;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;JOVS;13H-14H;13;48.99033252838146;2.0739471888196928;5.04;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;JOVS;22H-23H;22;48.99033252838146;2.0739471888196928;0.48;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;JOVS;8H-9H;8;48.99033252838146;2.0739471888196928;18.13;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;JOVS;9H-10H;9;48.99033252838146;2.0739471888196928;8.22;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;12H-13H;12;48.99033252838146;2.0739471888196928;7.02;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;13H-14H;13;48.99033252838146;2.0739471888196928;7.61;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;16H-17H;16;48.99033252838146;2.0739471888196928;7.05;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;17H-18H;17;48.99033252838146;2.0739471888196928;7.59;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;1H-2H;1;48.99033252838146;2.0739471888196928;0.07;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;20H-21H;20;48.99033252838146;2.0739471888196928;2.76;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;4H-5H;4;48.99033252838146;2.0739471888196928;0.17;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;6H-7H;6;48.99033252838146;2.0739471888196928;2.31;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAHV;7H-8H;7;48.99033252838146;2.0739471888196928;3.36;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAVS;14H-15H;14;48.99033252838146;2.0739471888196928;8.31;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
CONFLANS-FIN-D'OISE;SAVS;9H-10H;9;48.99033252838146;2.0739471888196928;6.84;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;1;3;RER A / TRAIN J / TRAIN L
FONTENAY-SOUS-BOIS;DIJFP;13H-14H;13;48.84379435193279;2.463501419487552;8.26;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;DIJFP;16H-17H;16;48.84379435193279;2.463501419487552;8.57;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;DIJFP;20H-21H;20;48.84379435193279;2.463501419487552;2.53;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;DIJFP;22H-23H;22;48.84379435193279;2.463501419487552;1.05;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;DIJFP;4H-5H;4;48.84379435193279;2.463501419487552;0.03;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;DIJFP;5H-6H;5;48.84379435193279;2.463501419487552;0.84;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;DIJFP;8H-9H;8;48.84379435193279;2.463501419487552;3.82;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOHV;10H-11H;10;48.84379435193279;2.463501419487552;4.67;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOHV;11H-12H;11;48.84379435193279;2.463501419487552;4.37;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOHV;12H-13H;12;48.84379435193279;2.463501419487552;4.52;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOHV;20H-21H;20;48.84379435193279;2.463501419487552;2.04;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOVS;0H-1H;0;48.84379435193279;2.463501419487552;0.22;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOVS;11H-12H;11;48.84379435193279;2.463501419487552;5.74;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOVS;21H-22H;21;48.84379435193279;2.463501419487552;1.37;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOVS;4H-5H;4;48.84379435193279;2.463501419487552;0.03;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;JOVS;7H-8H;7;48.84379435193279;2.463501419487552;8.01;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAHV;11H-12H;11;48.84379435193279;2.463501419487552;7.55;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAHV;17H-18H;17;48.84379435193279;2.463501419487552;7.18;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAHV;18H-19H;18;48.84379435193279;2.463501419487552;7.65;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAHV;1H-2H;1;48.84379435193279;2.463501419487552;0.03;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAHV;22H-23H;22;48.84379435193279;2.463501419487552;1.28;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAHV;6H-7H;6;48.84379435193279;2.463501419487552;1.58;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAHV;8H-9H;8;48.84379435193279;2.463501419487552;4.83;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAVS;16H-17H;16;48.84379435193279;2.463501419487552;7.43;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAVS;17H-18H;17;48.84379435193279;2.463501419487552;7.22;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAVS;1H-2H;1;48.84379435193279;2.463501419487552;0.0;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAVS;8H-9H;8;48.84379435193279;2.463501419487552;4.1;RER A;RER;RATP;0;1;0;1;RER A
FONTENAY-SOUS-BOIS;SAVS;9H-10H;9;48.84379435193279;2.463501419487552;6.65;RER A;RER;RATP;0;1;0;1;RER A
GARE DE LYON;DIJFP;13H-14H;13;48.84377257685146;2.3739164698064985;5.41;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;DIJFP;19H-20H;19;48.84377257685146;2.3739164698064985;8.49;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;DIJFP;20H-21H;20;48.84377257685146;2.3739164698064985;7.45;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;DIJFP;22H-23H;22;48.84377257685146;2.3739164698064985;5.21;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;DIJFP;2H-3H;2;48.84377257685146;2.3739164698064985;0.0;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;DIJFP;8H-9H;8;48.84377257685146;2.3739164698064985;2.03;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;JOHV;11H-12H;11;48.84377257685146;2.3739164698064985;3.76;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;JOHV;13H-14H;13;48.84377257685146;2.3739164698064985;4.15;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;JOHV;16H-17H;16;48.84377257685146;2.3739164698064985;6.62;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;JOHV;19H-20H;19;48.84377257685146;2.3739164698064985;7.21;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;JOHV;23H-0H;23;48.84377257685146;2.3739164698064985;2.31;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;JOHV;4H-5H;4;48.84377257685146;2.3739164698064985;0.06;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;JOVS;18H-19H;18;48.84377257685146;2.3739164698064985;9.37;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;JOVS;9H-10H;9;48.84377257685146;2.3739164698064985;6.57;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;SAHV;22H-23H;22;48.84377257685146;2.3739164698064985;3.56;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;SAHV;7H-8H;7;48.84377257685146;2.3739164698064985;2.17;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;SAVS;10H-11H;10;48.84377257685146;2.3739164698064985;5.98;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;SAVS;15H-16H;15;48.84377257685146;2.3739164698064985;7.97;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;SAVS;1H-2H;1;48.84377257685146;2.3739164698064985;0.21;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;SAVS;3H-4H;3;48.84377257685146;2.3739164698064985;0.0;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
GARE DE LYON;SAVS;5H-6H;5;48.84377257685146;2.3739164698064985;0.83;METRO 1 / METRO 14 / RER A / RER D / TRAIN R;METRO / RER / TRAIN;RATP / SNCF;0;1;1;5;METRO 1 / METRO 14 / RER A / RER D / TRAIN R
AUBER;DIJFP;12H-13H;12;48.87215749487708;2.329927170608276;4.51;RER A;RER;RATP;0;1;0;1;RER A
AUBER;DIJFP;15H-16H;15;48.87215749487708;2.329927170608276;8.48;RER A;RER;RATP;0;1;0;1;RER A
AUBER;DIJFP;16H-17H;16;48.87215749487708;2.329927170608276;10.95;RER A;RER;RATP;0;1;0;1;RER A
AUBER;DIJFP;22H-23H;22;48.87215749487708;2.329927170608276;2.59;RER A;RER;RATP;0;1;0;1;RER A
AUBER;DIJFP;2H-3H;2;48.87215749487708;2.329927170608276;0.0;RER A;RER;RATP;0;1;0;1;RER A
AUBER;DIJFP;5H-6H;5;48.87215749487708;2.329927170608276;0.63;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOHV;11H-12H;11;48.87215749487708;2.329927170608276;2.44;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOHV;16H-17H;16;48.87215749487708;2.329927170608276;8.17;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOHV;19H-20H;19;48.87215749487708;2.329927170608276;11.69;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOHV;1H-2H;1;48.87215749487708;2.329927170608276;0.02;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOHV;20H-21H;20;48.87215749487708;2.329927170608276;7.36;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOHV;2H-3H;2;48.87215749487708;2.329927170608276;0.0;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOVS;0H-1H;0;48.87215749487708;2.329927170608276;0.69;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOVS;14H-15H;14;48.87215749487708;2.329927170608276;5.64;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOVS;15H-16H;15;48.87215749487708;2.329927170608276;7.67;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOVS;17H-18H;17;48.87215749487708;2.329927170608276;14.36;RER A;RER;RATP;0;1;0;1;RER A
AUBER;JOVS;19H-20H;19;48.87215749487708;2.329927170608276;10.26;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAHV;10H-11H;10;48.87215749487708;2.329927170608276;1.64;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAHV;14H-15H;14;48.87215749487708;2.329927170608276;5.51;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAHV;17H-18H;17;48.87215749487708;2.329927170608276;12.97;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAHV;2H-3H;2;48.87215749487708;2.329927170608276;0.0;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAHV;4H-5H;4;48.87215749487708;2.329927170608276;0.01;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAVS;10H-11H;10;48.87215749487708;2.329927170608276;1.69;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAVS;15H-16H;15;48.87215749487708;2.329927170608276;8.36;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAVS;1H-2H;1;48.87215749487708;2.329927170608276;0.04;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAVS;6H-7H;6;48.87215749487708;2.329927170608276;0.22;RER A;RER;RATP;0;1;0;1;RER A
AUBER;SAVS;9H-10H;9;48.87215749487708;2.329927170608276;1.16;RER A;RER;RATP;0;1;0;1;RER A
HOUILLES-CARRIÈRES-SUR-SEINE;DIJFP;12H-13H;12;48.92037937392436;2.185353376302864;7.8;RER A / TRAIN J / TRAIN L;RER / TRAIN;SNCF;0;1;0;3;RER A / TRAIN J / TRAIN L
